Project;Baseline;Type;Requirement;ID;Version;Hierarchy #;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;RequireKey;Charm;Open Points;Hazard Remark;Harm;AFAP justification;Entry Type;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Hazard;Initial Risk Assessment;Residual Risk Assessment;Hazard Type;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;S1 Subsystem;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Lock movement initiation from chassis handle,564347,5.0,2.4.3.1.3.1.1,The system shall provide the possibility to lock all motorized chassis movements activated via chassis handle by pressing a dedicated hardware button at the handle panel.,Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-13,2022-02-10  10:23:05,Johannes Schmidt,,lock_movement_function,,,""Additionally, when the system is not operated for a certain time in standalone mode, it switches off (06S573383 in <XREF>561865</XREF>)."",,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,""MCU,HICForceControl"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Caution - Lock chassis movement or switch off;569266;5.2;2.4.3.1.3.1.2;CAUTION Cause: System is left unattended (e. g. in standalone mode).Possible consequences: Unauthorized operation of system movements.Remedy: Do not leave the system unattended when turned on. Use the lock movement function at the chassis handle panel or switch off the system.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;2020-09-15;2022-10-07  09:51:25;Johannes Schmidt;;um_lock_motorized_movements;;;IEC 60601-1: cl. 7.2.13;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Severe limitation of movement functionality (HS_111),569291,1.2,2.4.3.1.4,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-09-15,2021-08-07  15:04:15,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Deterioration in function,Loss or deterioration of function,Availability in critical functions"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),""Chassis battery runs empty, no more motorized movements possible"",569292,1.5,2.4.3.1.4.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-09-15,2022-08-16  14:34:40,Klaus-Peter Fichtner (EXT),,,,,,HS_111,See general justifications in the introduction which apply here. ,Headline,Basic,n.a.,none,n.a.,Not Determined,2-B,2-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Deterioration in function,Loss or deterioration of function,Availability in critical functions"",Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,C,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Indicate battery charge for standalone mode,568840,2.16,2.4.3.1.4.1.1,The system shall indicate the battery charge for standalone mode.,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-31,2021-08-07  15:05:03,Yesin Gasmi (EXT),,indicate_battery_charge_standalone,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,""Batt,MCU,HICForceControl"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Move main unit chassis in transport mode;564113;1.4;2.4.4;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-11;2021-08-07  15:03:49;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Move main unit chassis in transport mode;564112;1.5;2.4.4.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-11;2021-08-07  15:03:49;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Crushing by or collision with objects moving with high kinetic energy and / or high contact force or pressure (HS_042),564114,1.5,2.4.4.1.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2021-08-07  15:03:49,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Moving parts,use by unskilled/untrained personnel,slips, lapses and mistakes,Foreseeable misuse,Untrained users"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),User does not pay attention to obstacles in the movement path during transport movement (intentional),564115,2.8,2.4.4.1.1.1,""User does not pay attention to obstacles in the movement path during movement (intended):User reacts too slowly to obstaclesSystem drives too fast for user reactions (by design, normal condition) or unpredictably (technical failures)Miscommunication in the ORSimultaneous movements of other equipment and the systemBad overview, structures and equipment covered other equipment"",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2022-09-26  16:51:57,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-C,3-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Med,C,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Collision avoidance in fast drive mode,564116,14.0,2.4.4.1.1.1.1,""The system shall detect the approximation of solid obstacles at critical collision areas of the system during fast drive mode (e. g. towards moving direction), e.g. by means of a distance sensor. When an approximation is detected, the system shall reduce the speed to OR (operating room) mode speed before an imminent collision takes place. During normal operation (e. g. stopping without collision / approximation, emergency stop activation without collision / approximation), the system shall not create false positive collision / approximation detection information. The functionality of the sensor shall be tested during boot and monitored during operation (e. g. checking and calibrating by regularly scanning known fixed mounted objects with differing fixed distances to the sensor). When an error in the sensor system is detected, the system shall go to operating room speed (deactivate fast drive mode) and indicate the error to the operator."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2022-08-26  13:56:13,Johannes Schmidt,,collision_avoidance_fast_drive_mode,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Set speed values,562463,34.3,2.4.4.1.1.1.2,""The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF> and to not exceed the speed limits <XREF>563486</XREF> in normal conditions."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:05:00,Yesin Gasmi (EXT),,set_speed_values,,,IEC 60601-1; 9.2.2.6 Speed of movement(s)IEC 60601-2-54; 201.9.2.2.6 Speed of movement(s),,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Set acceleration values,569215,10.2,2.4.4.1.1.1.3,""The acceleration of motorized movements under normal conditions is defined in <XREF>569146</XREF>.For maneuverability of the system, the set speed values are deemed to be sufficient. The acceleration (and deceleration) is however monitored for mechanical stability <XREF>563680</XREF>."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-09-10,2021-08-07  15:04:59,Yesin Gasmi (EXT),,set_acceleration_values,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Additional restrictions for fast drive mode,564118,16.0,2.4.4.1.1.1.4,""The max. fast drive speed (set speed value) shall only be allowed in forward and backward direction under consideration of the speed limits <XREF>563486</XREF> and permissible centrifugal acceleration <XREF>563681</XREF>, and when initiated from the chassis force handle. Furthermore, fast drive mode shall only be allowed if the footswitch is disconnected. When the system is in fast drive mode, and movements are initiated from other movement controls than from the chassis handle, the system shall apply max. OR mode speed (set speed)."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-11,2022-09-22  13:54:55,Johannes Schmidt,,restrictions_fast_drive_mode,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Timeout for fast drive mode,564119,8.0,2.4.4.1.1.1.5,""After at most 300 seconds of chassis standstill in fast drive mode, there shall be a timeout deactivating the fast drive mode automatically."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-11,2022-02-17  10:33:56,Johannes Schmidt,,timeout_fast_drive_mode,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Maximum overtravel values,564120,1.3,2.4.4.1.1.1.6,<XREF>562465</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2021-08-07  15:04:26,Yesin Gasmi (EXT),,max_overtravel_values,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - System speed limits;564121;1.2;2.4.4.1.1.1.7;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-11;2021-08-07  15:03:49;Yesin Gasmi (EXT);;speed_limits;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Collision detection,564122,1.2,2.4.4.1.1.1.8,<XREF>563490</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2021-08-07  15:04:04,Yesin Gasmi (EXT),,collision_detection,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Collision detection at rear side of the chassis,564123,1.2,2.4.4.1.1.1.9,<XREF>563491</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2021-08-07  15:04:11,Yesin Gasmi (EXT),,collision_detection_rear_side,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Warning - General risk of collisions;564124;1.3;2.4.4.1.1.1.10;<XREF>563493</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-11;2021-08-07  15:04:16;Yesin Gasmi (EXT);;um_risk_collision_general;;;;;;Headline;Basic;n.a.;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Emergency stop at every point of motorized movement activation,564125,1.2,2.4.4.1.1.1.11,<XREF>562345</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-11,2021-08-07  15:03:49,Yesin Gasmi (EXT),,EmergencyStopMovement_s1,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""HICTouchCon,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Wrong supervision limits are applied due to error or sleeping or unexpected error in P path,571907,1.5,2.4.4.1.1.2,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-22,2022-09-26  16:58:04,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Self-test of protection module hardware;571908;1.1;2.4.4.1.1.2.1;<XREF>571864</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-10-22;2021-08-07  15:04:19;Yesin Gasmi (EXT);;self-test_protection_hardware;;;SFS;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Safe power supply of protection module hardware;578162;2.1;2.4.4.1.1.2.2;<XREF>578161</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2021-02-02;2021-08-07  15:04:52;Yesin Gasmi (EXT);;safe_power_supply_protection_hardware;;;SFS;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - System speed limits;571909;2.1;2.4.4.1.1.2.3;<XREF>563486</XREF>The protection path knows when transport mode is activated.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-10-22;2021-08-07  15:04:19;Yesin Gasmi (EXT);;speed_limits;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Additional restrictions for transport mode;571910;2.2;2.4.4.1.1.2.4;<XREF>564118</XREF>Only chassis handle movements are allowed to initiate transport speed movements.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-10-22;2021-08-07  15:04:27;Yesin Gasmi (EXT);;restrictions_transport_mode;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Unintentional activation of fast drive mode by the operator,571911,1.5,2.4.4.1.1.3,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-22,2022-09-26  16:58:04,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Fast drive button protected against unintended activation,571914,5.3,2.4.4.1.1.3.1,""The button to activate the fast drive mode shall be protected against unintended activation, e. g. recessed button."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-22,2021-08-07  15:05:30,Yesin Gasmi (EXT),,protect_fast_drive_mode_button,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,HICForceControl,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Timeout for transport mode;571912;2.3;2.4.4.1.1.3.2;<XREF>564119</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-10-22;2021-08-07  15:04:52;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Indicate active fast drive mode,571913,3.5,2.4.4.1.1.3.3,The system shall have an optical indication which shows that the fast drive mode is active.,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-22,2021-08-07  15:05:30,Yesin Gasmi (EXT),,indication_fast_drive_mode,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,""MCU,HICForceControl"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Unintentional activation of fast drive mode by technical error,578308,1.3,2.4.4.1.1.4,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2021-02-05,2022-09-26  16:58:05,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Safe activation fast drive mode,578309,8.0,2.4.4.1.1.4.1,""The fast drive mode shall be activated by two redundant paths. Note: Safety architecture C + P, see <XREF>561860</XREF> and <XREF>543971</XREF>. For design contraints for single fault safety, see <XREF>578311</XREF>."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2021-02-05,2022-06-17  08:53:12,Johannes Schmidt,,safe_activation_fast_drive_mode,,,SFS,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,""MCU,HICForceControl"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Check fast drive mode button state,571915,10.0,2.4.4.1.1.4.2,""The system shall check the status of both fast drive button signal paths during boot-up. When an active fast drive button signal path is detected, the fast drive mode shall be blocked and an error message shall be displayed until a deactivation and regular re-activation of both fast-drive release paths takes place."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-10-22,2022-09-29  14:48:23,Johannes Schmidt,,check_fast_drive_mode_button,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Drape the system,563432,3.0,2.4.5,""Note, drapes are handled at other positions of this document."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-05,2022-06-27  08:26:23,Johannes Schmidt,,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Connect trolley to line power,563433,2.0,2.4.6,""Note, there are currently no risks related to """"Connect trolley to line power"""" identified."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-05,2022-06-15  12:19:15,Johannes Schmidt,,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
