;Project;Baseline;Type;Section;Chapter;Function;Hazard;Cause;Measure;Hierarchy #;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration;Hierarchy
41;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;3;;2.4.3.1.3;569265;Headline;Hazard;;Crushing by or collision with objects moving with limited kinetic energy and / or limited contact force or pressure (HS_041);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;15.09.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts,slips, lapses and mistakes,Incorrect or inappropriate output,Software failure,Foreseeable misuse;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '3', '1', '3']
42;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;3;1;2.4.3.1.3.1;569264;Headline;Cause;;Activation of control elements by non-authorized persons (e. g. passer-by in the corridor);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;15.09.2020;16.08.2022 14:33;Klaus-Peter Fichtner (EXT);;;;;;HS_041;See general justifications in the introduction which apply here. ;Basic;n.a.;none;n.a.;2-B;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Low;C;;['2', '4', '3', '1', '3', '1']
43;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;3;1;2.4.3.1.3.1.1;564347;Requirement;Measure;lock_movement_function;Lock movement initiation from chassis handle;The system shall provide the possibility to lock all motorized chassis movements activated via chassis handle by pressing a dedicated hardware button at the handle panel.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;13.08.2020;10.02.2022 10:23;Johannes Schmidt;;;;MCU,HICForceControl;Additionally, when the system is not operated for a certain time in standalone mode, it switches off (06S573383 in <XREF>561865</XREF>).;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '3', '1', '3', '1', '1']
44;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;3;1;2.4.3.1.3.1.2;569266;Requirement;Measure;um_lock_motorized_movements;Caution - Lock chassis movement or switch off;CAUTION Cause: System is left unattended (e. g. in standalone mode).Possible consequences: Unauthorized operation of system movements.Remedy: Do not leave the system unattended when turned on. Use the lock movement function at the chassis handle panel or switch off the system.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;15.09.2020;07.10.2022 09:51;Johannes Schmidt;;;;;IEC 60601-1: cl. 7.2.13;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '3', '1', '3', '1', '2']
45;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;4;;2.4.3.1.4;569291;Headline;Hazard;;Severe limitation of movement functionality (HS_111);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;15.09.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Deterioration in function,Loss or deterioration of function,Availability in critical functions;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '3', '1', '4']
46;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;4;1;2.4.3.1.4.1;569292;Headline;Cause;;Chassis battery runs empty, no more motorized movements possible;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;15.09.2020;16.08.2022 14:34;Klaus-Peter Fichtner (EXT);;;;;;HS_111;See general justifications in the introduction which apply here. ;Basic;n.a.;none;n.a.;2-B;2-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Deterioration in function,Loss or deterioration of function,Availability in critical functions;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;;['2', '4', '3', '1', '4', '1']
47;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;3;1;4;1;2.4.3.1.4.1.1;568840;Requirement;Measure;indicate_battery_charge_standalone;Indicate battery charge for standalone mode;The system shall indicate the battery charge for standalone mode.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;31.08.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;Batt,MCU,HICForceControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '3', '1', '4', '1', '1']
48;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;;;;2.4.4;564113;Headline;Chapter;;Move main unit chassis in transport mode;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4']
49;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;;;2.4.4.1;564112;Headline;Function;;Move main unit chassis in transport mode;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1']
50;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;;2.4.4.1.1;564114;Headline;Hazard;;Crushing by or collision with objects moving with high kinetic energy and / or high contact force or pressure (HS_042);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts,use by unskilled/untrained personnel,slips, lapses and mistakes,Foreseeable misuse,Untrained users;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1']
51;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1;564115;Headline;Cause;;User does not pay attention to obstacles in the movement path during transport movement (intentional);User does not pay attention to obstacles in the movement path during movement (intended):User reacts too slowly to obstaclesSystem drives too fast for user reactions (by design, normal condition) or unpredictably (technical failures)Miscommunication in the ORSimultaneous movements of other equipment and the systemBad overview, structures and equipment covered other equipment;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;26.09.2022 16:51;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-C;3-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Med;C;;['2', '4', '4', '1', '1', '1']
52;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.1;564116;Requirement;Measure;collision_avoidance_fast_drive_mode;Collision avoidance in fast drive mode;The system shall detect the approximation of solid obstacles at critical collision areas of the system during fast drive mode (e. g. towards moving direction), e.g. by means of a distance sensor. When an approximation is detected, the system shall reduce the speed to OR (operating room) mode speed before an imminent collision takes place. During normal operation (e. g. stopping without collision / approximation, emergency stop activation without collision / approximation), the system shall not create false positive collision / approximation detection information. The functionality of the sensor shall be tested during boot and monitored during operation (e. g. checking and calibrating by regularly scanning known fixed mounted objects with differing fixed distances to the sensor). When an error in the sensor system is detected, the system shall go to operating room speed (deactivate fast drive mode) and indicate the error to the operator.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;26.08.2022 13:56;Johannes Schmidt;;;;MainU,MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '1']
53;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.2;562463;Headline;Measure;set_speed_values;Reference - Set speed values;The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF> and to not exceed the speed limits <XREF>563486</XREF> in normal conditions.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;"IEC 60601-1; 9.2.2.6 Speed of movement(s)IEC 60601-2-54; 201.9.2.2.6 Speed of movement(s)";;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '2']
54;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.3;569215;Headline;Measure;set_acceleration_values;Reference - Set acceleration values;The acceleration of motorized movements under normal conditions is defined in <XREF>569146</XREF>.For maneuverability of the system, the set speed values are deemed to be sufficient. The acceleration (and deceleration) is however monitored for mechanical stability <XREF>563680</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;10.09.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '3']
55;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.4;564118;Requirement;Measure;restrictions_fast_drive_mode;Additional restrictions for fast drive mode;The max. fast drive speed (set speed value) shall only be allowed in forward and backward direction under consideration of the speed limits <XREF>563486</XREF> and permissible centrifugal acceleration <XREF>563681</XREF>, and when initiated from the chassis force handle. Furthermore, fast drive mode shall only be allowed if the footswitch is disconnected. When the system is in fast drive mode, and movements are initiated from other movement controls than from the chassis handle, the system shall apply max. OR mode speed (set speed).;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;11.08.2020;22.09.2022 13:54;Johannes Schmidt;;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '4']
56;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.5;564119;Requirement;Measure;timeout_fast_drive_mode;Timeout for fast drive mode;After at most 300 seconds of chassis standstill in fast drive mode, there shall be a timeout deactivating the fast drive mode automatically.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;11.08.2020;17.02.2022 10:33;Johannes Schmidt;;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '5']
57;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.6;564120;Headline;Measure;max_overtravel_values;Reference - Maximum overtravel values;<XREF>562465</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '6']
58;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.7;564121;Headline;Measure;speed_limits;Reference - System speed limits;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '7']
59;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.8;564122;Headline;Measure;collision_detection;Reference - Collision detection;<XREF>563490</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '8']
60;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.9;564123;Headline;Measure;collision_detection_rear_side;Reference - Collision detection at rear side of the chassis;<XREF>563491</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '9']
61;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.10;564124;Headline;Measure;um_risk_collision_general;Reference - Warning - General risk of collisions;<XREF>563493</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '10']
62;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;1;2.4.4.1.1.1.11;564125;Headline;Measure;EmergencyStopMovement_s1;Reference - Emergency stop at every point of motorized movement activation;<XREF>562345</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;HICTouchCon,MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '1', '11']
63;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;2;2.4.4.1.1.2;571907;Headline;Cause;;Wrong supervision limits are applied due to error or sleeping or unexpected error in P path;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;B;;['2', '4', '4', '1', '1', '2']
64;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;2;2.4.4.1.1.2.1;571908;Headline;Measure;self-test_protection_hardware;Reference - Self-test of protection module hardware;<XREF>571864</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '2', '1']
65;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;2;2.4.4.1.1.2.2;578162;Headline;Measure;safe_power_supply_protection_hardware;Reference - Safe power supply of protection module hardware;<XREF>578161</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;02.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '2', '2']
66;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;2;2.4.4.1.1.2.3;571909;Headline;Measure;speed_limits;Reference - System speed limits;<XREF>563486</XREF>The protection path knows when transport mode is activated.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '2', '3']
67;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;2;2.4.4.1.1.2.4;571910;Headline;Measure;restrictions_transport_mode;Reference - Additional restrictions for transport mode;<XREF>564118</XREF>Only chassis handle movements are allowed to initiate transport speed movements.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '2', '4']
68;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;3;2.4.4.1.1.3;571911;Headline;Cause;;Unintentional activation of fast drive mode by the operator;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;B;;['2', '4', '4', '1', '1', '3']
69;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;3;2.4.4.1.1.3.1;571914;Requirement;Measure;protect_fast_drive_mode_button;Fast drive button protected against unintended activation;The button to activate the fast drive mode shall be protected against unintended activation, e. g. recessed button.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;HICForceControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '3', '1']
70;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;3;2.4.4.1.1.3.2;571912;Headline;Measure;;Reference - Timeout for transport mode;<XREF>564119</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '3', '2']
71;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;3;2.4.4.1.1.3.3;571913;Requirement;Measure;indication_fast_drive_mode;Indicate active fast drive mode;The system shall have an optical indication which shows that the fast drive mode is active.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;MCU,HICForceControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '4', '1', '1', '3', '3']
72;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;4;1;1;4;2.4.4.1.1.4;578308;Headline;Cause;;Unintentional activation of fast drive mode by technical error;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.02.2021;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;B;;['2', '4', '4', '1', '1', '4']
